match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,home_roll_poss,away_roll_poss,net_poss,home_attackers,away_attackers,net_attackers,home_roll_gf_fbref,home_roll_ga_fbref,away_roll_gf_fbref,away_roll_ga_fbref,home_player_ga90,away_player_ga90,net_player_ga90,home_starter_ga90,away_starter_ga90,net_starter_ga90,home_squad_depth,away_squad_depth,net_squad_depth,home_minutes_conc,away_minutes_conc,result_code
10684,2018-09-16,2018,8,Bordeaux,Nimes,0.886810875,1.452268,-0.5654571250000001,1.126738,2.21640175,-1.0896637500000002,0.524206625,0.75,1.75,-1.0,2.25,2.25,0.0,-1.0,0.25,0.5,-0.25,0.75,1.5,-0.75,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.2279,0.2839,0.4882,D,45.75,,,1.0,,,0.75,1.75,,,,,,,,,,,,,,1
10687,2018-09-16,2018,8,Marseille,Guingamp,1.82086675,1.35006675,0.4708000000000001,1.33541125,1.571548,-0.23613675,0.7069367500000001,2.5,1.75,0.75,0.75,2.5,-1.75,2.5,0.5,0.0,0.5,1.75,0.0,1.75,210000000,35000000,6.0,1.791759469228055,175000000,8750000.0,1590909.0,26.3,26.5,0.8986,0.0913,0.0101,H,60.25,50.75,9.5,1.0,3.0,-2.0,2.5,1.75,0.75,2.5,,,,,,,,,,,,0
10689,2018-09-16,2018,8,Nantes,Reims,1.16122775,1.9654465,-0.80421875,0.6651465,1.16570525,-0.50055875,-0.3036599999999999,1.25,2.0,-0.75,0.75,1.25,-0.5,-0.25,0.25,0.5,-0.25,1.0,1.5,-0.5,85000000,55000000,1.5454545454545454,0.4353180712578455,30000000,3695652.0,2391304.0,26.0,25.5,0.4317,0.3972,0.1711,D,62.75,40.5,22.25,3.0,1.0,2.0,1.25,2.0,0.75,1.25,,,,,,,,,,,,1
10696,2018-09-21,2018,8,Monaco,Nimes,1.4577432,1.379589,0.0781541999999999,1.1850904,1.970603,-0.7855126000000001,0.8636668000000001,1.4,1.4,0.0,2.4,2.4,0.0,0.0,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,380000000,50000000,7.6,2.028148247292285,330000000,15200000.0,2272727.0,24.2,26.5,0.6268,0.2466,0.1266,D,45.4,,,1.0,,,1.4,1.4,,,,,,,,,,,,,,1
10693,2018-09-22,2018,9,Angers,Toulouse,1.3580838,1.2887884,0.0692953999999999,1.2605554,1.4397802,-0.1792248,0.2485201999999999,1.6,1.8,-0.1999999999999999,1.2,1.4,-0.1999999999999999,0.0,0.4,0.6,-0.1999999999999999,1.2,2.0,-0.8,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.3486,0.4444,0.207,D,41.8,49.8,-8.0,1.0,1.0,0.0,1.6,1.8,1.2,1.4,,,,,,,,,,,,1
10695,2018-09-22,2018,9,Lille,Nantes,1.699931,0.9686036,0.7313274,1.0934432,1.6576586,-0.5642153999999999,1.2955427999999998,1.8,0.8,1.0,1.0,1.6,-0.6000000000000001,1.6,0.6,0.2,0.3999999999999999,2.0,1.0,1.0,180000000,85000000,2.1176470588235294,0.750305594399894,95000000,7500000.0,3695652.0,25.1,26.0,0.1825,0.3,0.5175,H,55.8,63.6,-7.800000000000004,1.0,1.0,0.0,1.8,0.8,1.0,1.6,,,,,,,,,,,,0
10697,2018-09-22,2018,9,Montpellier,Nice,0.575936,1.0151276,-0.4391916,1.0308506000000002,1.277862,-0.2470113999999998,-0.1921802000000001,1.0,0.8,0.1999999999999999,0.8,1.4,-0.5999999999999999,0.7999999999999998,0.4,0.4,0.0,1.6,1.4,0.2000000000000001,85000000,130000000,0.6538461538461539,-0.4248831939652659,-45000000,3695652.0,5416667.0,26.0,25.8,0.7927,0.1668,0.0405,H,45.0,58.0,-13.0,2.0,2.0,0.0,1.0,0.8,0.8,1.4,,,,,,,,,,,,0
10698,2018-09-22,2018,9,Reims,Dijon,0.6174185999999999,1.0970252,-0.4796066000000001,1.8101272,1.2146122,0.5955150000000002,-1.0751216000000003,0.6,1.0,-0.4,1.8,1.2,0.6000000000000001,-1.0,0.4,0.6,-0.1999999999999999,1.4,1.8,-0.4000000000000001,55000000,50000000,1.1,0.0953101798043249,5000000,2391304.0,2272727.0,25.5,26.5,0.6449,0.3106,0.0445,D,39.0,49.0,-10.0,1.0,1.0,0.0,0.6,1.0,1.8,1.2,,,,,,,,,,,,1
10700,2018-09-22,2018,9,Saint-Etienne,Caen,0.6278476,1.0768372,-0.4489896,1.0196004,1.5459554,-0.5263549999999999,0.0773653999999999,0.6,1.2,-0.6,1.2,1.4,-0.1999999999999999,-0.4,0.2,0.2,0.0,1.2,1.2,0.0,85000000,40000000,2.125,0.7537718023763802,45000000,3695652.0,1818182.0,26.0,26.3,0.9717,0.0253,0.003,H,,35.0,,,3.0,,,,1.2,1.4,,,,,,,,,,,,0
10701,2018-09-22,2018,9,Strasbourg,Amiens,0.9058276,0.6596200999999999,0.2462075,1.0706019999999998,1.1747714,-0.1041694000000001,0.3503769000000002,1.2,1.4,-0.1999999999999999,1.4,1.6,-0.2000000000000001,2.220446049250313e-16,0.2,0.2,0.0,1.0,0.8,0.1999999999999999,85000000,42000000,2.0238095238095237,0.7049816382069481,43000000,3695652.0,1909091.0,26.0,26.0,0.4605,0.351,0.1885,H,54.2,46.4,7.800000000000004,2.0,1.0,1.0,1.2,1.4,1.4,1.6,,,,,,,,,,,,0
10694,2018-09-23,2018,9,Guingamp,Bordeaux,1.097637,1.6782104,-0.5805734,0.9069303,1.4455144,-0.5385841,-0.0419893,0.6,2.8,-2.1999999999999997,1.2,2.0,-0.8,-1.3999999999999997,0.0,0.2,-0.2,0.0,0.8,-0.8,35000000,85000000,0.4117647058823529,-0.8873031950009028,-50000000,1590909.0,3695652.0,26.5,26.0,0.7165,0.1919,0.0916,A,48.4,46.6,1.7999999999999972,3.0,3.0,0.0,0.6,2.8,1.2,2.0,,,,,,,,,,,,2
10699,2018-09-23,2018,9,Rennes,Paris Saint Germain,1.240554,1.0289604,0.2115935999999998,2.6396520000000003,1.0230092000000002,1.6166428000000002,-1.4050492000000003,1.4,1.4,0.0,3.4,0.8,2.5999999999999996,-2.5999999999999996,0.4,1.0,-0.6,1.4,3.0,-1.6,140000000,780000000,0.1794871794871795,-1.717651497074333,-640000000,5833333.0,30000000.0,24.6,25.8,0.269,0.2903,0.4407,A,44.8,,,1.0,,,1.4,1.4,,,,,,,,,,,,,,2
10702,2018-09-23,2018,9,Lyon,Marseille,1.2951406,0.7187466,0.5763939999999999,1.8776654,1.1093614,0.7683040000000001,-0.1919100000000002,1.2,0.8,0.3999999999999999,2.8,1.4,1.4,-1.0,0.4,0.6,-0.1999999999999999,1.4,2.0,-0.6000000000000001,320000000,210000000,1.5238095238095235,0.4212134650763035,110000000,12800000.0,8750000.0,25.6,26.3,0.7379,0.1803,0.0818,H,64.4,60.4,4.000000000000007,1.0,1.0,0.0,1.2,0.8,2.8,1.4,,,,,,,,,,,,0
10708,2018-09-25,2018,10,Monaco,Angers,1.2320752,1.2908106,-0.0587353999999997,0.9559216,1.1299226,-0.174001,0.1152656000000003,1.0,1.4,-0.3999999999999999,1.0,1.0,0.0,-0.3999999999999999,0.0,0.4,-0.4,0.6,1.4,-0.7999999999999999,380000000,50000000,7.6,2.028148247292285,330000000,15200000.0,2272727.0,24.2,26.5,0.3986,0.4429,0.1585,A,50.2,38.6,11.600000000000001,1.0,1.0,0.0,1.0,1.4,1.0,1.0,,,,,,,,,,,,2
10709,2018-09-25,2018,10,Nantes,Nice,1.0957732,1.2300308,-0.1342575999999999,0.8867193999999999,1.558796,-0.6720766000000001,0.5378190000000002,1.0,1.4,-0.3999999999999999,0.8,1.4,-0.5999999999999999,0.1999999999999999,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,85000000,130000000,0.6538461538461539,-0.4248831939652659,-45000000,3695652.0,5416667.0,26.0,25.8,0.1899,0.2736,0.5365,A,61.6,55.8,5.800000000000004,1.0,2.0,-1.0,1.0,1.4,0.8,1.4,,,,,,,,,,,,2
10712,2018-09-25,2018,10,Toulouse,Saint-Etienne,1.2976102,0.86991,0.4277002000000001,1.0653412,0.8639205999999999,0.2014206,0.2262796,1.2,0.6,0.6,0.6,1.2,-0.6,1.2,0.6,0.2,0.3999999999999999,2.2,1.2,1.0000000000000002,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.1218,0.1972,0.681,A,54.2,,,1.0,,,1.2,0.6,,,,,,,,,,,,,,2
10703,2018-09-26,2018,10,Amiens,Rennes,1.1479618,1.1280974,0.0198643999999998,1.4094904,0.9672384,0.4422519999999998,-0.4223876,1.6,1.8,-0.1999999999999999,1.4,1.4,0.0,-0.1999999999999999,0.2,0.4,-0.2,0.8,1.4,-0.5999999999999999,42000000,140000000,0.3,-1.203972804325936,-98000000,1909091.0,5833333.0,26.0,24.6,0.1154,0.2127,0.6719,H,49.4,44.2,5.199999999999996,3.0,1.0,2.0,1.6,1.8,1.4,1.4,,,,,,,,,,,,0
10704,2018-09-26,2018,10,Bordeaux,Lille,1.0523874,1.5919224,-0.5395350000000001,1.4642352,1.125552,0.3386831999999999,-0.8782182000000001,1.8,1.8,0.0,1.6,0.8,0.8,-0.8,0.4,0.6,-0.1999999999999999,1.4,2.0,-0.6000000000000001,85000000,180000000,0.4722222222222222,-0.750305594399894,-95000000,3695652.0,7500000.0,26.0,25.1,0.0878,0.2253,0.6869,H,51.0,52.8,-1.7999999999999972,1.0,1.0,0.0,1.8,1.8,1.6,0.8,,,,,,,,,,,,0
10705,2018-09-26,2018,10,Caen,Montpellier,1.0432486,1.5010334,-0.4577848,0.6422019999999999,0.6878884,-0.0456864,-0.4120984,1.4,1.2,0.1999999999999999,1.0,0.4,0.6,-0.4,0.2,0.6,-0.3999999999999999,1.2,2.2,-1.0000000000000002,40000000,85000000,0.4705882352941176,-0.7537718023763802,-45000000,1818182.0,3695652.0,26.3,26.0,0.0681,0.2009,0.731,D,37.4,42.2,-4.800000000000004,1.0,2.0,-1.0,1.4,1.2,1.0,0.4,,,,,,,,,,,,1
10706,2018-09-26,2018,10,Dijon,Lyon,1.451313,1.1590622,0.2922508000000001,1.4688446,0.8215119999999999,0.6473326,-0.3550817999999999,1.4,1.0,0.3999999999999999,1.6,1.2,0.4000000000000001,-2.220446049250313e-16,0.4,0.4,0.0,1.4,1.4,0.0,50000000,320000000,0.15625,-1.8562979903656265,-270000000,2272727.0,12800000.0,26.5,25.6,0.2738,0.2143,0.5119,A,51.4,62.0,-10.600000000000001,2.0,3.0,-1.0,1.4,1.0,1.6,1.2,,,,,,,,,,,,2
10707,2018-09-26,2018,10,Marseille,Strasbourg,1.3450636,1.497852,-0.1527883999999999,0.8553415999999998,0.7771186,0.0782229999999998,-0.2310113999999997,2.4,2.2,0.1999999999999997,1.4,1.6,-0.2000000000000001,0.3999999999999999,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,210000000,85000000,2.4705882352941178,0.9044562742271522,125000000,8750000.0,3695652.0,26.3,26.0,0.473,0.35,0.177,H,57.0,51.6,5.399999999999999,3.0,1.0,2.0,2.4,2.2,1.4,1.6,,,,,,,,,,,,0
10710,2018-09-26,2018,10,Nimes,Guingamp,1.09767,1.788319,-0.6906489999999998,1.235041,1.6537772,-0.4187361999999999,-0.2719127999999999,1.8,2.0,-0.1999999999999999,0.6,3.0,-2.4,2.2,0.2,0.0,0.2,1.0,0.0,1.0,50000000,35000000,1.4285714285714286,0.3566749439387324,15000000,2272727.0,1590909.0,26.5,26.5,0.582,0.3268,0.0912,D,,45.6,,,1.0,,,,0.6,3.0,,,,,,,,,,,,1
10711,2018-09-26,2018,10,Paris Saint Germain,Reims,2.284874,1.2435680000000002,1.0413059999999996,0.7765366,0.921319,-0.1447824000000001,1.1860883999999996,3.4,1.0,2.4,0.4,1.0,-0.6,3.0,1.0,0.2,0.8,3.0,1.0,2.0,780000000,55000000,14.181818181818182,2.6519607344511664,725000000,30000000.0,2391304.0,25.8,25.5,0.9812,0.0168,0.002,H,,41.6,,,1.0,,,,0.4,1.0,,,,,,,,,,,,0
10722,2018-09-28,2018,11,Saint-Etienne,Monaco,1.445789,0.9580596,0.4877294,1.0376512,1.2453624,-0.2077111999999998,0.6954405999999999,1.0,1.4,-0.3999999999999999,1.0,1.6,-0.6000000000000001,0.2000000000000001,0.4,0.0,0.4,1.6,0.4,1.2000000000000002,85000000,380000000,0.2236842105263158,-1.497519996230115,-295000000,3695652.0,15200000.0,26.0,24.2,0.4137,0.2493,0.337,H,,54.0,,,,,,,1.0,1.6,,,,,,,,,,,,0
10713,2018-09-29,2018,11,Angers,Guingamp,0.9566056,1.1814362,-0.2248306000000001,1.0356438,1.3134546,-0.2778108000000001,0.0529802,1.2,0.8,0.3999999999999999,0.4,2.4,-2.0,2.4,0.6,0.0,0.6,2.0,0.2,1.8,50000000,35000000,1.4285714285714286,0.3566749439387324,15000000,2272727.0,1590909.0,26.5,26.5,0.0657,0.2135,0.7208,A,36.8,47.0,-10.200000000000003,3.0,3.0,0.0,1.2,0.8,0.4,2.4,,,,,,,,,,,,2
10714,2018-09-29,2018,11,Caen,Amiens,0.9653246,1.7929631999999998,-0.8276385999999998,1.0721336,1.4325038,-0.3603702,-0.4672683999999998,1.6,1.4,0.2000000000000001,1.8,1.6,0.1999999999999999,2.220446049250313e-16,0.2,0.4,-0.2,1.2,1.4,-0.1999999999999999,40000000,42000000,0.9523809523809524,-0.048790164169432,-2000000,1818182.0,1909091.0,26.3,26.0,0.7807,0.1872,0.0321,H,40.2,47.6,-7.399999999999999,2.0,1.0,1.0,1.6,1.4,1.8,1.6,,,,,,,,,,,,0
10716,2018-09-29,2018,11,Lyon,Nantes,1.7663739999999997,1.0724209999999998,0.6939529999999998,1.2234668,0.9396968,0.2837699999999998,0.4101829999999999,2.2,1.0,1.2000000000000002,1.2,1.4,-0.1999999999999999,1.4,0.6,0.2,0.3999999999999999,2.0,1.0,1.0,320000000,85000000,3.764705882352941,1.3256697393034558,235000000,12800000.0,3695652.0,25.6,26.0,0.6788,0.1968,0.1244,D,58.4,58.2,0.19999999999999574,1.0,1.0,0.0,2.2,1.0,1.2,1.4,,,,,,,,,,,,1
10717,2018-09-29,2018,11,Nice,Paris Saint Germain,1.0745452,1.4921118,-0.4175666,2.490612,1.038437,1.452175,-1.8697416,1.0,1.4,-0.3999999999999999,3.6,1.0,2.6,-3.0,0.6,1.0,-0.4,1.8,3.0,-1.2,130000000,780000000,0.1666666666666666,-1.791759469228055,-650000000,5416667.0,30000000.0,25.8,25.8,0.0102,0.05,0.9398,A,53.0,,,2.0,,,1.0,1.4,,,,,,,,,,,,,,2
10719,2018-09-29,2018,11,Reims,Bordeaux,0.7064166000000001,1.4562604,-0.7498438000000001,1.073649,1.7385684,-0.6649194,-0.0849244,0.4,1.8,-1.4,1.8,1.4,0.4000000000000001,-1.8,0.0,0.6,-0.6,0.4,2.0,-1.6,55000000,85000000,0.6470588235294118,-0.4353180712578455,-30000000,2391304.0,3695652.0,25.5,26.0,0.4169,0.4831,0.1,D,40.4,48.2,-7.800000000000004,,3.0,,0.4,1.8,1.8,1.4,,,,,,,,,,,,1
10721,2018-09-29,2018,11,Strasbourg,Dijon,0.8923045999999999,0.9670064,-0.0747018000000001,1.2457410000000002,1.6064599999999998,-0.3607189999999995,0.2860171999999994,1.6,2.0,-0.3999999999999999,1.0,1.6,-0.6000000000000001,0.2000000000000001,0.2,0.2,0.0,0.8,0.8,0.0,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.2485,0.3307,0.4208,H,49.2,55.4,-6.199999999999996,2.0,3.0,-1.0,1.6,2.0,1.0,1.6,,,,,,,,,,,,0
10715,2018-09-30,2018,12,Lille,Marseille,1.7503222,0.9797306,0.7705915999999999,1.4073842,1.333752,0.0736321999999998,0.6969594000000001,1.6,1.0,0.6000000000000001,2.8,2.0,0.7999999999999998,-0.1999999999999997,0.6,0.6,0.0,1.8,2.0,-0.1999999999999999,180000000,210000000,0.8571428571428571,-0.1541506798272583,-30000000,7500000.0,8750000.0,25.1,26.3,0.9534,0.0383,0.0083,H,55.4,55.4,0.0,1.0,1.0,0.0,1.6,1.0,2.8,2.0,,,,,,,,,,,,0
10718,2018-09-30,2018,12,Montpellier,Nimes,0.9862804,0.6280664,0.358214,0.9558734,1.6659244000000002,-0.7100510000000001,1.0682650000000002,1.0,0.6,0.4,1.2,1.8,-0.6000000000000001,1.0,0.4,0.0,0.4,1.8,0.6,1.2000000000000002,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.7949,0.1412,0.0639,H,43.6,,,2.0,,,1.0,0.6,,,,,,,,,,,,,,0
10720,2018-09-30,2018,12,Rennes,Toulouse,1.69743,1.0434633999999998,0.6539666000000002,1.2614362,1.159305,0.1021311999999998,0.5518354000000003,1.4,1.8,-0.4000000000000001,1.2,1.0,0.1999999999999999,-0.6000000000000001,0.2,0.4,-0.2,0.8,1.6,-0.8,140000000,85000000,1.6470588235294117,0.4989911661189878,55000000,5833333.0,3695652.0,24.6,26.0,0.9152,0.0726,0.0122,D,43.0,55.4,-12.399999999999999,3.0,1.0,2.0,1.4,1.8,1.2,1.0,,,,,,,,,,,,1
10731,2018-10-05,2018,12,Toulouse,Nice,0.7727649999999999,1.5523946,-0.7796296,0.8030231999999999,1.7427818,-0.9397586,0.1601289999999999,1.2,1.2,0.0,1.0,1.2,-0.1999999999999999,0.1999999999999999,0.2,0.6,-0.3999999999999999,1.2,1.8,-0.6000000000000001,85000000,130000000,0.6538461538461539,-0.4248831939652659,-45000000,3695652.0,5416667.0,26.0,25.8,0.4854,0.3081,0.2065,D,49.8,49.4,0.3999999999999986,1.0,3.0,-2.0,1.2,1.2,1.0,1.2,,,,,,,,,,,,1
10723,2018-10-06,2018,13,Amiens,Dijon,0.6849327999999999,1.5818676,-0.8969348000000001,1.0673670000000002,1.4148836,-0.3475165999999998,-0.5494182000000003,1.0,1.6,-0.6000000000000001,0.2,2.2,-2.0,1.4,0.2,0.0,0.2,0.8,0.2,0.6000000000000001,42000000,50000000,0.84,-0.1743533871447778,-8000000,1909091.0,2272727.0,26.0,26.5,0.1922,0.5686,0.2392,H,45.6,56.8,-11.199999999999996,1.0,1.0,0.0,1.0,1.6,0.2,2.2,,,,,,,,,,,,0
10724,2018-10-06,2018,13,Angers,Strasbourg,0.7288125999999999,1.0745242,-0.3457116,0.9633498,0.9285044,0.0348454,-0.380557,1.0,0.4,0.6,2.2,1.6,0.6000000000000001,-1.1102230246251563e-16,0.6,0.4,0.1999999999999999,2.0,1.4,0.6000000000000001,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.586,0.2323,0.1817,D,41.0,51.2,-10.200000000000003,1.0,2.0,-1.0,1.0,0.4,2.2,1.6,,,,,,,,,,,,1
10726,2018-10-06,2018,13,Guingamp,Montpellier,1.2224268,1.0456996,0.1767271999999999,1.4329734,0.7672532000000001,0.6657202,-0.488993,0.6,1.8,-1.2000000000000002,1.6,0.6,1.0,-2.2,0.2,0.6,-0.3999999999999999,0.8,2.2,-1.4,35000000,85000000,0.4117647058823529,-0.8873031950009028,-50000000,1590909.0,3695652.0,26.5,26.0,0.2246,0.3549,0.4205,D,44.6,46.2,-1.6000000000000014,1.0,2.0,-1.0,0.6,1.8,1.6,0.6,,,,,,,,,,,,1
10727,2018-10-06,2018,13,Lille,Saint-Etienne,1.9982982,0.9518458,1.0464524000000002,1.8038676,1.2462606,0.5576070000000002,0.4888454,1.6,1.0,0.6000000000000001,1.4,1.4,0.0,0.6000000000000001,0.6,0.6,0.0,1.8,2.0,-0.1999999999999999,180000000,85000000,2.1176470588235294,0.750305594399894,95000000,7500000.0,3695652.0,25.1,26.0,0.1513,0.3204,0.5283,H,55.8,,,1.0,,,1.6,1.0,,,,,,,,,,,,,,0
10730,2018-10-06,2018,13,Nimes,Reims,1.0467372,1.6517224,-0.6049851999999998,0.6941223999999999,1.0607738,-0.3666514,-0.2383337999999997,1.2,2.2,-1.0000000000000002,0.2,1.0,-0.8,-0.2000000000000001,0.0,0.0,0.0,0.6,0.6,0.0,50000000,55000000,0.9090909090909092,-0.0953101798043249,-5000000,2272727.0,2391304.0,26.5,25.5,0.1536,0.2591,0.5873,D,,42.2,,,1.0,,,,0.2,1.0,,,,,,,,,,,,1
10725,2018-10-07,2018,13,Bordeaux,Nantes,0.6690043999999999,1.75485,-1.0858456,1.0448188000000005,1.2447836,-0.1999647999999998,-0.8858808000000002,1.4,1.2,0.1999999999999999,1.2,1.4,-0.1999999999999999,0.3999999999999999,0.4,0.2,0.2,1.6,1.0,0.6000000000000001,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.6657,0.2421,0.0922,H,48.8,55.2,-6.400000000000006,3.0,1.0,2.0,1.4,1.2,1.2,1.4,,,,,,,,,,,,0
10728,2018-10-07,2018,13,Marseille,Caen,1.2857664,1.5876819999999998,-0.3019155999999998,1.1277074,1.4624764,-0.3347690000000001,0.0328534000000002,2.4,2.2,0.1999999999999997,1.6,1.2,0.4000000000000001,-0.2000000000000004,0.6,0.4,0.1999999999999999,1.8,1.6,0.1999999999999999,210000000,40000000,5.25,1.6582280766035324,170000000,8750000.0,1818182.0,26.3,26.3,0.6533,0.2446,0.1021,H,52.6,43.6,9.0,1.0,1.0,0.0,2.4,2.2,1.6,1.2,,,,,,,,,,,,0
10729,2018-10-07,2018,13,Monaco,Rennes,1.2979088,1.2066824,0.0912263999999998,1.8526780000000005,0.8927121999999998,0.9599658000000004,-0.8687394000000006,0.8,1.6,-0.8,1.2,1.6,-0.4000000000000001,-0.3999999999999999,0.0,0.2,-0.2,0.4,0.8,-0.4,380000000,140000000,2.7142857142857144,0.9985288301111273,240000000,15200000.0,5833333.0,24.2,24.6,0.1203,0.3244,0.5553,A,53.4,48.8,4.600000000000001,2.0,2.0,0.0,0.8,1.6,1.2,1.6,,,,,,,,,,,,2
10732,2018-10-07,2018,13,Paris Saint Germain,Lyon,2.72329,0.807075,1.916215,1.949888,1.1949646,0.7549234,1.1612916,3.6,0.8,2.8,2.0,1.2,0.8,2.0,1.0,0.4,0.6,3.0,1.6,1.4,780000000,320000000,2.4375,0.8909729238898652,460000000,30000000.0,12800000.0,25.8,25.6,0.9025,0.0676,0.0299,H,,56.2,,,1.0,,,,2.0,1.2,,,,,,,,,,,,0
10735,2018-10-19,2018,14,Lyon,Nimes,1.889216,1.9995242,-0.1103081999999997,0.9637784,1.4380184000000005,-0.4742400000000002,0.3639318000000004,2.0,2.0,0.0,0.8,1.4,-0.5999999999999999,0.5999999999999999,0.4,0.0,0.4,1.6,0.8,0.8,320000000,50000000,6.4,1.8562979903656265,270000000,12800000.0,2272727.0,25.6,26.5,0.4691,0.2382,0.2927,H,55.0,,,,,,2.0,2.0,,,,,,,,,,,,,,0
10733,2018-10-20,2018,14,Caen,Guingamp,0.98514,1.5809872000000005,-0.5958472000000002,0.9633232,1.0580436,-0.0947204,-0.5011268000000002,1.2,1.6,-0.4000000000000001,0.6,1.6,-1.0,0.5999999999999999,0.2,0.2,0.0,1.0,1.0,0.0,40000000,35000000,1.1428571428571428,0.1335313926245225,5000000,1818182.0,1590909.0,26.3,26.5,0.3837,0.4366,0.1797,D,44.0,41.2,2.799999999999997,1.0,1.0,0.0,1.2,1.6,0.6,1.6,,,,,,,,,,,,1
10734,2018-10-20,2018,14,Dijon,Lille,0.9607532,1.2251923999999998,-0.2644391999999997,1.8544188,1.0659988,0.7884200000000001,-1.0528592,0.2,2.0,-1.8,2.2,1.0,1.2000000000000002,-3.0,0.0,0.8,-0.8,0.2,2.4,-2.1999999999999997,50000000,180000000,0.2777777777777778,-1.2809338454620642,-130000000,2272727.0,7500000.0,26.5,25.1,0.2421,0.2792,0.4787,A,56.0,51.4,4.600000000000001,3.0,1.0,2.0,0.2,2.0,2.2,1.0,,,,,,,,,,,,2
10737,2018-10-20,2018,14,Nantes,Toulouse,0.9258462,1.3105096,-0.3846634000000001,0.8069369999999999,1.288218,-0.4812810000000002,0.0966176,0.6,1.6,-1.0,1.0,1.2,-0.1999999999999999,-0.8,0.0,0.0,0.0,0.4,0.8,-0.4,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.8985,0.0819,0.0196,H,54.0,49.6,4.399999999999999,1.0,1.0,0.0,0.6,1.6,1.0,1.2,,,,,,,,,,,,0
10739,2018-10-20,2018,14,Paris Saint Germain,Amiens,3.1001060000000003,0.8988470000000002,2.2012590000000003,0.6801123999999998,1.5087574,-0.8286450000000003,3.0299040000000006,3.8,0.4,3.4,1.2,1.6,-0.4000000000000001,3.8,1.0,0.4,0.6,3.0,1.2,1.8,780000000,42000000,18.571428571428573,2.921624301400269,738000000,30000000.0,1909091.0,25.8,26.0,0.8563,0.1075,0.0362,H,,46.6,,,1.0,,,,1.2,1.6,,,,,,,,,,,,0
10740,2018-10-20,2018,14,Reims,Angers,0.7876464000000001,1.1190154,-0.3313689999999998,1.0080776,1.0330901999999995,-0.0250125999999997,-0.3063564000000001,0.2,0.8,-0.6000000000000001,1.2,0.8,0.3999999999999999,-1.0,0.0,0.4,-0.4,0.8,1.6,-0.8,55000000,50000000,1.1,0.0953101798043249,5000000,2391304.0,2272727.0,25.5,26.5,0.2013,0.2726,0.5261,D,38.0,47.0,-9.0,1.0,3.0,-2.0,0.2,0.8,1.2,0.8,,,,,,,,,,,,1
10742,2018-10-20,2018,14,Strasbourg,Monaco,0.9391598,1.1011144,-0.1619545999999999,1.0042060000000002,1.0458524,-0.0416463999999998,-0.1203082,2.2,1.4,0.8000000000000003,0.6,1.4,-0.7999999999999999,1.6,0.4,0.0,0.4,1.6,0.4,1.2000000000000002,85000000,380000000,0.2236842105263158,-1.497519996230115,-295000000,3695652.0,15200000.0,26.0,24.2,0.1742,0.3172,0.5086,H,49.0,53.6,-4.600000000000001,1.0,1.0,0.0,2.2,1.4,0.6,1.4,,,,,,,,,,,,0
10736,2018-10-21,2018,15,Montpellier,Bordeaux,1.5558278,0.7156776,0.8401501999999998,0.9302428,1.3657034,-0.4354606000000002,1.2756108,1.6,0.8,0.8,2.0,0.8,1.2,-0.3999999999999999,0.4,0.6,-0.1999999999999999,1.8,2.2,-0.4000000000000001,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.6867,0.2105,0.1028,H,49.4,49.0,0.3999999999999986,2.0,3.0,-1.0,1.6,0.8,2.0,0.8,,,,,,,,,,,,0
10738,2018-10-21,2018,15,Nice,Marseille,0.8668902,1.5938198,-0.7269295999999998,1.2211184,1.3232486,-0.1021301999999999,-0.6247993999999999,1.0,1.4,-0.3999999999999999,2.2,1.8,0.4000000000000001,-0.8,0.4,0.6,-0.1999999999999999,1.4,1.8,-0.4000000000000001,130000000,210000000,0.6190476190476191,-0.4795730802618862,-80000000,5416667.0,8750000.0,25.8,26.3,0.3532,0.4245,0.2223,A,53.0,53.8,-0.7999999999999972,3.0,3.0,0.0,1.0,1.4,2.2,1.8,,,,,,,,,,,,2
