league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
FRA-Ligue 1,2021,Paris Saint-Germain,Mauro Icardi,ARG,FW,27,1993,20,11,1079,12.0,7,3,10,6,1,1,1,0,0.58,0.25,0.83,0.5,0.75
FRA-Ligue 1,2021,Paris Saint-Germain,Mitchel Bakker,NED,"DF,MF",20,2000,26,18,1694,18.8,0,2,2,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11
FRA-Ligue 1,2021,Paris Saint-Germain,Moise Kean,ITA,FW,20,2000,26,22,1698,18.9,13,0,13,13,0,0,4,0,0.69,0.0,0.69,0.69,0.69
FRA-Ligue 1,2021,Paris Saint-Germain,Neymar,BRA,"MF,FW",28,1992,18,15,1415,15.7,9,5,14,4,5,6,7,2,0.57,0.32,0.89,0.25,0.57
FRA-Ligue 1,2021,Paris Saint-Germain,Pablo Sarabia,ESP,"FW,MF",28,1992,27,13,1320,14.7,6,4,10,6,0,0,2,0,0.41,0.27,0.68,0.41,0.68
FRA-Ligue 1,2021,Paris Saint-Germain,Presnel Kimpembe,FRA,DF,24,1995,28,26,2303,25.6,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Paris Saint-Germain,Rafinha,BRA,MF,27,1993,23,15,1361,15.1,0,4,4,0,0,0,2,0,0.0,0.26,0.26,0.0,0.26
FRA-Ligue 1,2021,Paris Saint-Germain,Sergio Rico,ESP,GK,26,1993,10,8,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Paris Saint-Germain,Thilo Kehrer,GER,DF,23,1996,24,16,1616,18.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Paris Saint-Germain,Timothee Pembele,FRA,"DF,MF",17,2002,6,3,383,4.3,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23
FRA-Ligue 1,2021,Paris Saint-Germain,Xavi Simons,NED,"FW,MF",17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Paris Saint-Germain,Ángel Di María,ARG,"FW,MF",32,1988,27,23,1853,20.6,5,9,14,5,0,0,1,0,0.24,0.44,0.68,0.24,0.68
FRA-Ligue 1,2021,Reims,Alexis Flips,FRA,MF,20,2000,2,0,43,0.5,1,0,1,1,0,0,0,0,2.09,0.0,2.09,2.09,2.09
FRA-Ligue 1,2021,Reims,Anastasios Donis,GRE,MF,23,1996,3,1,97,1.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Arber Zeneli,KVX,MF,25,1995,28,14,1289,14.3,3,3,6,3,0,0,1,0,0.21,0.21,0.42,0.21,0.42
FRA-Ligue 1,2021,Reims,Boulaye Dia,SEN,FW,23,1996,36,35,2930,32.6,14,1,15,9,5,5,2,0,0.43,0.03,0.46,0.28,0.31
FRA-Ligue 1,2021,Reims,Dario Maresic,AUT,DF,20,1999,8,5,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Dereck Kutesa,SUI,MF,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39
FRA-Ligue 1,2021,Reims,Dion Lopy,SEN,MF,18,2002,4,3,256,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,El Bilal Touré,MLI,FW,18,2001,33,11,1245,13.8,4,1,5,4,0,0,4,0,0.29,0.07,0.36,0.29,0.36
FRA-Ligue 1,2021,Reims,Fodé Doucouré,MLI,DF,19,2001,7,3,333,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Fraser Hornby,SCO,"FW,MF",20,1999,3,0,35,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Ghislain Konan,CIV,DF,24,1995,31,29,2613,29.0,2,1,3,2,0,0,5,0,0.07,0.03,0.1,0.07,0.1
FRA-Ligue 1,2021,Reims,Hugo Ekitike,FRA,FW,18,2002,2,0,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Kaj Sierhuis,NED,FW,22,1998,24,6,652,7.2,0,1,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14
FRA-Ligue 1,2021,Reims,Marshall Munetsi,ZIM,"MF,DF",24,1996,27,21,1928,21.4,1,0,1,1,0,0,7,1,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2021,Reims,Mathieu Cafaro,FRA,MF,23,1997,31,27,2074,23.0,4,2,6,4,0,0,3,0,0.17,0.09,0.26,0.17,0.26
FRA-Ligue 1,2021,Reims,Moreto Cassamã,GNB,MF,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.04,0.04,0.09,0.04,0.09
FRA-Ligue 1,2021,Reims,Mouhamadou Drammeh,GAM,MF,21,1999,6,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Moussa Doumbia,MLI,"MF,FW",25,1994,23,9,899,10.0,0,1,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1
FRA-Ligue 1,2021,Reims,Moïse Sakava,CMR,MF,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Nathanael Mbuku,COD,"MF,FW",18,2002,32,28,2210,24.6,4,1,5,4,0,0,3,0,0.16,0.04,0.2,0.16,0.2
FRA-Ligue 1,2021,Reims,Predrag Rajković,SRB,GK,24,1995,37,37,3285,36.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Thibault De Smet,BEL,DF,22,1998,8,6,496,5.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Thomas Foket,BEL,DF,25,1994,37,37,3324,36.9,0,3,3,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,2021,Reims,Tristan Dingomé,CMR,"DF,MF",29,1991,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Valon Berisha,KVX,MF,27,1993,24,17,1645,18.3,0,3,3,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16
FRA-Ligue 1,2021,Reims,Wout Faes,BEL,DF,22,1998,33,33,2899,32.2,1,0,1,1,0,0,13,2,0.03,0.0,0.03,0.03,0.03
FRA-Ligue 1,2021,Reims,Xavier Chavalerin,FRA,MF,29,1991,30,29,2547,28.3,0,3,3,0,0,0,8,0,0.0,0.11,0.11,0.0,0.11
FRA-Ligue 1,2021,Reims,Yehvann Diouf,SEN,GK,20,1999,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Reims,Yunis Abdelhamid,MAR,DF,32,1987,33,33,2889,32.1,3,0,3,3,0,0,4,1,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,2021,Rennes,Adrien Hunou,FRA,FW,26,1994,20,5,589,6.5,4,0,4,4,0,0,1,0,0.61,0.0,0.61,0.61,0.61
FRA-Ligue 1,2021,Rennes,Adrien Truffert,FRA,"DF,MF",18,2001,29,23,1951,21.7,1,3,4,1,0,0,3,0,0.05,0.14,0.18,0.05,0.18
FRA-Ligue 1,2021,Rennes,Alfred Gomis,SEN,GK,26,1993,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Andy Diouf,FRA,MF,17,2003,1,0,12,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",26,1994,37,29,2552,28.4,6,5,11,6,0,0,8,0,0.21,0.18,0.39,0.21,0.39
FRA-Ligue 1,2021,Rennes,Brandon Soppy,FRA,DF,18,2002,10,5,559,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Clément Grenier,FRA,MF,29,1991,23,12,1078,12.0,4,3,7,3,1,1,3,0,0.33,0.25,0.58,0.25,0.5
FRA-Ligue 1,2021,Rennes,Dalbert Henrique,BRA,DF,26,1993,13,3,373,4.1,0,1,1,0,0,0,3,0,0.0,0.24,0.24,0.0,0.24
FRA-Ligue 1,2021,Rennes,Damien Da Silva,FRA,DF,32,1988,30,30,2661,29.6,4,0,4,4,0,0,7,1,0.14,0.0,0.14,0.14,0.14
FRA-Ligue 1,2021,Rennes,Daniele Rugani,ITA,DF,26,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Edouard Mendy,SEN,GK,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Eduardo Camavinga,FRA,MF,17,2002,35,28,2402,26.7,1,2,3,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11
FRA-Ligue 1,2021,Rennes,Faitout Maouassa,FRA,DF,22,1998,23,13,1170,13.0,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08
FRA-Ligue 1,2021,Rennes,Flavien Tait,FRA,MF,27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,0.07,0.2,0.26,0.07,0.26
FRA-Ligue 1,2021,Rennes,Georginio Rutter,FRA,"FW,MF",18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Gerzino Nyamsi,CMR,DF,23,1997,14,10,871,9.7,1,0,1,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1
FRA-Ligue 1,2021,Rennes,Hamari Traoré,MLI,DF,28,1992,35,34,3000,33.3,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06
FRA-Ligue 1,2021,Rennes,James Lea Siliki,CMR,MF,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Jeremy Doku,BEL,"MF,FW",18,2002,30,26,2313,25.7,2,3,5,2,0,0,1,1,0.08,0.12,0.19,0.08,0.19
FRA-Ligue 1,2021,Rennes,Jonas Martin,FRA,MF,30,1990,12,6,482,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Lesley Ugochukwu,FRA,MF,16,2004,3,1,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,M'Baye Niang,SEN,FW,25,1994,9,4,422,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21
FRA-Ligue 1,2021,Rennes,Martin Terrier,FRA,"FW,MF",23,1997,34,30,2436,27.1,9,7,16,8,1,1,2,1,0.33,0.26,0.59,0.3,0.55
FRA-Ligue 1,2021,Rennes,Matthis Abline,FRA,"FW,MF",17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Nayef Aguerd,MAR,DF,24,1996,35,35,3147,35.0,3,1,4,3,0,0,6,0,0.09,0.03,0.11,0.09,0.11
FRA-Ligue 1,2021,Rennes,Raphinha,BRA,"FW,MF",23,1996,6,5,404,4.5,1,2,3,1,0,0,0,0,0.22,0.45,0.67,0.22,0.67
FRA-Ligue 1,2021,Rennes,Romain Del Castillo,FRA,"MF,FW",24,1996,26,5,652,7.2,0,5,5,0,0,0,2,0,0.0,0.69,0.69,0.0,0.69
FRA-Ligue 1,2021,Rennes,Romain Salin,FRA,GK,36,1984,15,15,1350,15.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Sacha Boey,FRA,DF,19,2000,2,2,124,1.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Rennes,Serhou Guirassy,GUI,FW,24,1996,27,19,1764,19.6,10,1,11,9,1,1,3,0,0.51,0.05,0.56,0.46,0.51
FRA-Ligue 1,2021,Rennes,Steven Nzonzi,FRA,MF,31,1988,34,33,2908,32.3,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06
FRA-Ligue 1,2021,Rennes,Yann Gboho,FRA,MF,19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Abdoulaye Sidibé,FRA,FW,18,2002,1,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Adil Aouchiche,ALG,"MF,FW",18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,0.1,0.26,0.36,0.1,0.36
FRA-Ligue 1,2021,Saint-Étienne,Aimen Moueffek,FRA,"DF,MF",19,2001,19,6,743,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Anthony Modeste,FRA,FW,32,1988,7,3,293,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Arnaud Nordin,FRA,"MF,FW",22,1998,32,20,1771,19.7,4,4,8,4,0,0,1,0,0.2,0.2,0.41,0.2,0.41
FRA-Ligue 1,2021,Saint-Étienne,Assane Dioussé,SEN,MF,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Baptiste Gabard,FRA,MF,20,2000,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Bilal Benkhedim,ALG,FW,19,2001,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Charles Abi,FRA,"FW,MF",20,2000,24,9,912,10.1,3,2,5,3,0,0,1,0,0.3,0.2,0.49,0.3,0.49
FRA-Ligue 1,2021,Saint-Étienne,Denis Bouanga,GAB,"MF,FW",25,1994,36,30,2720,30.2,7,4,11,4,3,4,7,0,0.23,0.13,0.36,0.13,0.26
FRA-Ligue 1,2021,Saint-Étienne,Etienne Green,ENG,GK,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Gabriel Silva,BRA,DF,29,1991,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Harold Moukoudi,CMR,DF,22,1997,26,26,2276,25.3,3,1,4,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16
FRA-Ligue 1,2021,Saint-Étienne,Jean-Philippe Krasso,CIV,FW,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Jessy Moulin,FRA,GK,34,1986,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Kévin Monnet-Paquet,FRA,MF,31,1988,16,7,564,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,16,2003,30,13,1327,14.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",22,1998,37,37,3290,36.6,3,2,5,3,0,0,4,0,0.08,0.05,0.14,0.08,0.14
FRA-Ligue 1,2021,Saint-Étienne,Marvin Tshibuabua,FRA,DF,18,2002,1,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Mathieu Debuchy,FRA,DF,35,1985,26,25,2103,23.4,2,1,3,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13
FRA-Ligue 1,2021,Saint-Étienne,Mathys Saban,FRA,MF,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Maxence Rivera,FRA,MF,18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Miguel Trauco,PER,DF,27,1992,26,22,2035,22.6,0,2,2,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09
FRA-Ligue 1,2021,Saint-Étienne,Nelson Sissoko,MLI,"DF,MF",23,1997,9,6,474,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Panagiotis Retsos,GRE,DF,21,1998,4,4,272,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Pape Abou Cissé,SEN,DF,24,1995,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Rayan Souici,FRA,MF,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Romain Hamouma,FRA,"FW,MF",33,1987,29,19,1769,19.7,6,1,7,6,0,0,5,0,0.31,0.05,0.36,0.31,0.36
FRA-Ligue 1,2021,Saint-Étienne,Ryad Boudebouz,ALG,"MF,FW",30,1990,14,7,651,7.2,0,1,1,0,0,2,2,0,0.0,0.14,0.14,0.0,0.14
FRA-Ligue 1,2021,Saint-Étienne,Saidou Sow,GUI,DF,18,2002,15,10,1000,11.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Stefan Bajic,FRA,GK,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,28,1991,24,23,2036,22.6,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Tyron Tormin,FRA,FW,19,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Wahbi Khazri,TUN,"FW,MF",29,1991,22,16,1181,13.1,7,1,8,4,3,3,5,1,0.53,0.08,0.61,0.3,0.38
FRA-Ligue 1,2021,Saint-Étienne,Wesley Fofana,FRA,DF,19,2000,4,3,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Yanis Lhery,FRA,FW,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Yann M'Vila,FRA,MF,30,1990,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Saint-Étienne,Yvan Neyou,CMR,MF,23,1997,31,29,2438,27.1,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11
FRA-Ligue 1,2021,Saint-Étienne,Yvann Macon,FRA,DF,21,1998,6,6,539,6.0,1,1,2,1,0,0,2,0,0.17,0.17,0.33,0.17,0.33
FRA-Ligue 1,2021,Saint-Étienne,Zaydou Youssouf,COM,MF,21,1999,29,14,1229,13.7,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15
FRA-Ligue 1,2021,Strasbourg,Abdul Majeed Waris,GHA,"MF,FW",28,1991,15,5,552,6.1,1,0,1,0,1,1,0,0,0.16,0.0,0.16,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Adrien Thomasson,FRA,"MF,FW",26,1993,37,31,2624,29.2,5,1,6,5,0,0,8,1,0.17,0.03,0.21,0.17,0.21
FRA-Ligue 1,2021,Strasbourg,Alexander Djiku,GHA,"DF,MF",25,1994,30,29,2552,28.4,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Anthony Caci,FRA,DF,23,1997,33,32,2797,31.1,0,2,2,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06
FRA-Ligue 1,2021,Strasbourg,Bingourou Kamara,SEN,GK,23,1996,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Dimitri Liénard,FRA,"MF,FW",32,1988,34,19,1829,20.3,2,4,6,1,1,2,2,0,0.1,0.2,0.3,0.05,0.25
FRA-Ligue 1,2021,Strasbourg,Eiji Kawashima,JPN,GK,37,1983,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Frederic Guilbert,FRA,"DF,MF",25,1994,13,13,1114,12.4,1,4,5,1,0,0,2,1,0.08,0.32,0.4,0.08,0.4
FRA-Ligue 1,2021,Strasbourg,Habib Diallo,SEN,"FW,MF",25,1995,32,27,2322,25.8,9,3,12,8,1,1,2,0,0.35,0.12,0.47,0.31,0.43
FRA-Ligue 1,2021,Strasbourg,Ibrahima Sissoko,MLI,MF,22,1997,36,29,2581,28.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Idriss Saadi,ALG,FW,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Ismael Aaneba,FRA,DF,21,1999,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Jean-Eudes Aholou,CIV,"MF,DF",26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,0.08,0.08,0.17,0.08,0.17
FRA-Ligue 1,2021,Strasbourg,Jean-Ricner Bellegarde,HAI,MF,22,1998,36,25,2086,23.2,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09
FRA-Ligue 1,2021,Strasbourg,Kenny Lala,MAD,"DF,MF",28,1991,21,21,1834,20.4,3,2,5,0,3,3,1,0,0.15,0.1,0.25,0.0,0.1
FRA-Ligue 1,2021,Strasbourg,Kévin Zohi,MLI,MF,23,1996,23,2,436,4.8,2,0,2,2,0,0,0,0,0.41,0.0,0.41,0.41,0.41
FRA-Ligue 1,2021,Strasbourg,Lamine Koné,CIV,DF,31,1989,15,12,1042,11.6,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09
FRA-Ligue 1,2021,Strasbourg,Lionel Carole,FRA,DF,29,1991,27,14,1342,14.9,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07
FRA-Ligue 1,2021,Strasbourg,Ludovic Ajorque,FRA,FW,26,1994,35,34,2967,33.0,16,4,20,12,4,5,5,0,0.49,0.12,0.61,0.36,0.49
FRA-Ligue 1,2021,Strasbourg,Mahame Siby,MLI,MF,24,1996,7,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Matz Sels,BEL,GK,28,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2021,Strasbourg,Mehdi Chahiri,MAR,MF,24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,0.22,0.0,0.22,0.22,0.22
FRA-Ligue 1,2021,Strasbourg,Mohamed Simakan,FRA,"DF,MF",20,2000,19,19,1615,17.9,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11
FRA-Ligue 1,2021,Strasbourg,Moïse Sahi Dion,CIV,FW,18,2001,6,0,94,1.0,1,0,1,1,0,0,0,0,0.96,0.0,0.96,0.96,0.96
FRA-Ligue 1,2021,Strasbourg,Sanjin Prcić,BIH,MF,26,1993,14,3,353,3.9,0,1,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25
FRA-Ligue 1,2021,Strasbourg,Stefan Mitrović,SRB,DF,30,1990,32,31,2784,30.9,2,0,2,2,0,0,3,1,0.06,0.0,0.06,0.06,0.06
FRA-Ligue 1,2223,Ajaccio,Anthony Khelifa,ALG,DF,16,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ben Hamed Touré,CIV,FW,18,2003,4,2,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Benjamin Leroy,FRA,GK,33,1989,32,32,2798,31.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Bevic Moussiti-Oko,CGO,FW,27,1995,17,7,698,7.8,1,0,1,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13
FRA-Ligue 1,2223,Ajaccio,Clément Vidal,FRA,DF,22,2000,26,21,1901,21.1,1,0,1,1,0,0,5,1,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2223,Ajaccio,Cyrille Bayala,BFA,MF,26,1996,33,25,2009,22.3,1,1,2,1,0,0,3,1,0.04,0.04,0.09,0.04,0.09
FRA-Ligue 1,2223,Ajaccio,Cédric Avinel,GLP,DF,35,1986,24,19,1794,19.9,1,0,1,1,0,0,2,1,0.05,0.0,0.05,0.05,0.05
FRA-Ligue 1,2223,Ajaccio,Fernand Mayembo,CGO,DF,26,1996,11,8,707,7.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Florian Chabrolle,FRA,MF,24,1998,7,3,329,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,François-Joseph Sollacaro,FRA,GK,28,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ghjuvanni Quilichini,FRA,GK,19,2002,1,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ismael Diallo,CIV,DF,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Ivane Chegra,FRA,MF,18,2004,6,1,193,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
FRA-Ligue 1,2223,Ajaccio,Kevin Spadanuda,SUI,MF,25,1997,22,13,1063,11.8,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08
